Working_Year,Designation,Experience,Employment_Status,Employee_Location,Company_Size,Remote_Working_Ratio,Salary_USD
2021.0,BI Data Analyst,EN,FT,KE,S,100,737768.0
2021.0,Director of Data Engineering,SE,FT,US,L,100,15913900.0
2021.0,Data Scientist,MI,FT,US,L,100,12731120.0
2021.0,Data Analyst,SE,FT,US,L,100,15913900.0
2021.0,Data Scientist,MI,FT,BR,S,0,1026526.0
2021.0,Data Engineer,SE,FT,US,M,0,13128968.0
2021.0,Data Scientist,MI,FT,GB,L,50,9302789.0
2021.0,Machine Learning Engineer,MI,FT,BE,M,100,7054154.0
2021.0,Data Scientist,MI,FT,DE,L,50,7219659.0
2021.0,Computer Vision Engineer,EN,PT,DK,S,50,2276404.0
2021.0,Principal Data Engineer,SE,FT,US,L,100,14720358.0
2021.0,Machine Learning Engineer,EN,FT,DE,M,50,1975154.0
2021.0,Big Data Engineer,EN,FT,IN,L,0,468028.0
2021.0,Data Engineer,MI,FT,HK,S,50,5253338.0
2021.0,Research Scientist,MI,FT,FR,S,50,4514614.0
2021.0,Machine Learning Engineer,MI,FT,SI,L,50,1975154.0
2021.0,Data Scientist,MI,FT,IN,M,0,2690086.0
2021.0,Data Scientist,MI,FT,GB,L,50,4476262.0
2021.0,Data Analytics Manager,SE,FT,US,L,0,9548340.0
2021.0,Machine Learning Scientist,SE,FT,US,L,100,17903138.0
2021.0,Data Engineer,MI,FL,IT,L,0,1591390.0
2021.0,Machine Learning Engineer,SE,FT,US,L,100,15913900.0
2021.0,Data Architect,MI,FT,US,L,100,14322510.0
2021.0,Head of Data Science,MI,FT,US,S,0,8752645.0
2021.0,Research Scientist,MI,FT,CA,M,100,5077330.0
2021.0,Data Scientist,EN,FT,IN,M,100,2259694.0
2021.0,Data Analyst,MI,FT,US,L,100,7399964.0
2021.0,Big Data Architect,SE,FT,CA,M,50,7933318.0
2021.0,Data Engineer,MI,FT,US,L,100,15913900.0
2021.0,Principal Data Scientist,SE,FT,DE,M,100,13826155.0
2021.0,Machine Learning Engineer,SE,FT,US,L,50,14720358.0
2021.0,Director of Data Science,EX,FT,DE,L,0,11286615.0
2021.0,Data Scientist,MI,FT,US,L,50,10344035.0
2021.0,Data Analyst,SE,FT,DE,L,50,5079001.0
2021.0,Data Scientist,MI,FT,IN,S,100,1345043.0
2021.0,Machine Learning Engineer,SE,FT,IN,L,0,5272673.0
2021.0,Machine Learning Engineer,EN,FT,CO,M,50,1738116.0
2021.0,Data Science Manager,SE,FT,US,L,100,12094564.0
2021.0,Data Scientist,MI,FT,RS,S,100,2031568.0
2021.0,Lead Data Engineer,SE,FT,PR,S,50,12731120.0
2021.0,Principal Data Engineer,EX,FT,US,L,100,47741700.0
2021.0,Data Scientist,EN,FT,US,S,100,7161255.0
2021.0,Data Scientist,MI,FT,US,L,50,9150493.0
2021.0,Big Data Engineer,MI,FT,MD,S,0,1432251.0
2021.0,Data Scientist,MI,FT,ES,M,100,3724569.0
2021.0,Data Scientist,EN,FT,VN,M,0,318278.0
2021.0,Data Engineer,EN,FT,IN,M,50,1721645.0
2021.0,Data Scientist,SE,FT,CA,L,100,8250641.0
2021.0,Data Analyst,MI,FT,US,L,100,6365560.0
2021.0,Data Engineer,MI,FT,US,L,100,8752645.0
2021.0,Data Scientist,SE,FT,US,L,100,13128968.0
2021.0,Data Engineer,MI,FT,US,M,0,8893881.0
2021.0,AI Scientist,EN,FT,IN,S,100,1436468.0
2021.0,Data Scientist,MI,FT,US,L,50,11696717.0
2021.0,Data Scientist,EN,FT,FR,L,50,2915665.0
2021.0,Data Engineer,MI,FT,TR,M,0,963030.0
2021.0,Research Scientist,SE,FT,CA,L,50,7647663.0
2021.0,Data Science Manager,SE,FT,US,L,100,13845093.0
2021.0,Data Engineer,SE,FT,GB,L,50,7661111.0
2021.0,Principal Data Analyst,SE,FT,US,M,100,13526815.0
2021.0,Data Engineer,MI,FT,GB,L,50,5745873.0
2021.0,Data Scientist,EN,FT,US,M,100,6365560.0
2021.0,Data Engineer,MI,FT,MT,L,50,2257307.0
2021.0,Data Analytics Manager,SE,FT,US,L,100,11139730.0
2021.0,Data Engineer,MI,FT,NL,L,100,3611739.0
2021.0,AI Scientist,EN,PT,PK,M,100,954834.0
2021.0,Data Science Consultant,EN,FT,DE,S,100,6113563.0
2021.0,Lead Data Engineer,SE,FT,PR,S,50,160000.0
2021.0,Data Engineer,SE,FT,GB,L,50,70000.0
2021.0,Cloud Data Engineer,SE,FT,BR,S,100,160000.0
2021.0,Data Analyst,MI,FT,US,L,0,5967713.0
2021.0,Data Scientist,MI,FT,US,L,50,115000.0
2021.0,Data Scientist,SE,FT,FR,M,50,65720.0
2021.0,Data Engineer,SE,FT,US,L,100,11935425.0
2021.0,Marketing Data Analyst,SE,FT,GR,L,100,7054154.0
2021.0,Data Engineer,MI,FT,US,L,100,15913900.0
2021.0,Cloud Data Engineer,MI,FT,SG,L,50,7105079.0
2021.0,BI Data Analyst,MI,FT,HU,L,50,2885111.0
2021.0,Data Analyst,SE,FT,BG,S,100,6365560.0
2021.0,Computer Vision Software Engineer,EN,FT,US,M,100,70000.0
2021.0,Lead Data Analyst,MI,FT,IN,L,100,1560278.0
2021.0,Data Scientist,MI,FT,US,L,100,160000.0
2021.0,Data Scientist,MI,FT,SG,M,100,160000.0
2021.0,Financial Data Analyst,MI,FT,US,L,100,35806275.0
2021.0,Big Data Engineer,MI,FT,ES,M,50,4774170.0
2021.0,Lead Data Engineer,SE,FT,US,L,0,21961182.0
2021.0,Principal Data Engineer,SE,FT,US,M,100,15913900.0
2021.0,Data Analyst,EN,FT,US,M,100,3978475.0
2021.0,Computer Vision Software Engineer,EN,FT,US,M,100,5569865.0
2021.0,Applied Data Scientist,EN,FT,GB,L,0,8755589.0
2021.0,Data Science Engineer,SE,FT,CA,L,50,159500.0
2021.0,Computer Vision Software Engineer,MI,FT,DE,S,100,7618461.0
2021.0,Machine Learning Engineer,SE,FT,BE,M,50,70000.0
2021.0,Data Scientist,MI,FT,NG,L,100,3978475.0
2021.0,Data Engineer,SE,FT,US,S,100,9150493.0
2021.0,Data Analyst,EN,PT,ES,M,50,823863.0
2021.0,Principal Data Scientist,MI,FT,US,L,100,12014995.0
2021.0,Machine Learning Scientist,SE,FT,US,S,50,9548340.0
2021.0,Machine Learning Scientist,EN,FT,US,L,100,17903138.0
2021.0,Data Science Engineer,MI,FT,GR,M,100,3197819.0
2021.0,Lead Data Analyst,SE,FT,US,L,100,13526815.0
2021.0,Data Analytics Engineer,MI,FT,US,L,100,8752645.0
2021.0,Data Analyst,MI,FT,US,L,0,4933309.0
2021.0,Machine Learning Engineer,SE,FT,DE,L,50,7524410.0
2021.0,Data Analyst,MI,FT,GB,L,50,4099341.0
2021.0,Research Scientist,MI,FT,CA,L,100,14914666.0
2021.0,Data Engineer,EN,FT,IN,L,100,2421141.0
2021.0,Data Engineer,MI,FT,US,L,100,11139730.0
2021.0,Data Analytics Engineer,SE,FT,DE,L,100,6301666.0
2021.0,Data Engineer,SE,FT,US,S,100,115000.0
2021.0,ML Engineer,MI,FT,JP,S,50,6155815.0
2021.0,Data Analyst,EN,FT,US,S,100,7161255.0
2021.0,Data Scientist,EN,FT,IN,L,50,2367272.0
2021.0,Data Analyst,EN,FT,US,M,100,6365560.0
2021.0,Data Engineer,SE,FT,US,M,100,11935425.0
2021.0,ML Engineer,MI,CT,US,L,100,21483765.0
2021.0,3D Computer Vision Researcher,MI,PT,IN,M,50,430391.0
2021.0,Principal Data Scientist,SE,FT,US,L,0,17505290.0
2021.0,Applied Data Scientist,MI,FT,GB,L,50,4315691.0
2021.0,Director of Data Engineering,SE,FT,GB,M,100,9029229.0
2021.0,ML Engineer,MI,FT,JP,S,50,5069452.0
2021.0,Data Analyst,EN,FT,FR,M,50,4702717.0
2021.0,Lead Data Engineer,SE,FT,GB,S,100,8208390.0
2021.0,Data Engineer,MI,FT,PL,L,100,2265821.0
2021.0,Director of Data Science,EX,FT,IT,L,100,12227206.0
2021.0,Data Scientist,MI,FT,US,L,0,5808574.0
2021.0,Research Scientist,MI,FT,CZ,L,50,69999.0
2021.0,Machine Learning Engineer,MI,FT,ES,S,100,3762205.0
2021.0,Machine Learning Engineer,EN,FT,IN,S,100,1591390.0
2021.0,Data Scientist,MI,FT,IN,S,0,753205.0
2021.0,Machine Learning Developer,EN,FT,IQ,S,50,7956950.0
2021.0,Data Scientist,EN,FT,FR,M,50,3950307.0
2021.0,Applied Machine Learning Scientist,MI,FT,VN,M,100,3055469.0
2021.0,Computer Vision Engineer,SE,FT,BR,M,100,1909668.0
2021.0,Data Scientist,EN,FT,US,S,0,7956950.0
2021.0,Data Analyst,MI,FT,US,M,100,7161255.0
2021.0,Lead Data Scientist,SE,FT,IN,L,50,3228135.0
2021.0,AI Scientist,EN,PT,BR,S,100,954834.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Analytics Engineer,SE,FT,US,M,100,140000.0
2022.0,Product Data Analyst,MI,FT,US,M,100,140000.0
2022.0,Machine Learning Engineer,SE,FT,CA,M,0,140000.0
2022.0,Data Engineer,SE,FT,US,M,100,140000.0
2022.0,Data Scientist,SE,FT,US,M,0,140000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Data Scientist,SE,FT,US,M,0,81500.0
2022.0,Data Architect,SE,FT,US,M,0,81500.0
2022.0,Data Engineer,SE,FT,US,M,100,140000.0
2022.0,Data Engineer,MI,FT,GB,M,100,80000.0
2022.0,Data Engineer,MI,FT,ES,M,100,80000.0
2022.0,Data Engineer,EN,FT,US,L,100,80000.0
2022.0,Data Engineer,MI,FT,GB,M,100,80000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Data Analyst,EX,FT,US,M,100,110000.0
2022.0,Data Analyst,SE,FT,US,M,100,80000.0
2022.0,Data Engineer,SE,FT,US,M,100,80000.0
2022.0,Lead Machine Learning Engineer,SE,FT,DE,M,0,80000.0
2022.0,Data Architect,SE,FT,US,M,0,230400.0
2022.0,Data Analyst,SE,FT,US,M,100,81666.0
2022.0,Data Analyst,SE,FT,US,M,0,81666.0
2022.0,Data Analyst,SE,FT,US,M,100,81666.0
2022.0,Data Analyst,SE,FT,US,M,100,81666.0
2022.0,Data Analyst,SE,FT,US,M,100,81666.0
2022.0,Data Analyst,SE,FT,US,M,100,81666.0
2022.0,Data Analyst,SE,FT,US,M,100,81666.0
2022.0,Machine Learning Engineer,SE,FT,US,M,100,164000.0
2022.0,Applied Scientist,SE,FT,US,M,100,164000.0
2022.0,Data Manager,EX,FT,CA,L,50,164000.0
2022.0,Data Engineer,SE,FT,US,M,0,164000.0
2022.0,Data Analyst,SE,FT,US,M,0,164000.0
2022.0,Data Engineer,MI,FT,GB,M,0,110000.0
2022.0,Data Scientist,SE,FT,US,L,100,140000.0
2022.0,Data Engineer,SE,FT,US,M,0,139860.0
2022.0,Analytics Engineer,SE,FT,US,M,100,231250.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Data Engineer,MI,FT,GB,M,0,80000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Data Scientist,EN,FT,BE,L,100,80000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Research Scientist,EX,FT,NL,L,0,80000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Data Engineer,SE,FT,US,L,0,80000.0
2022.0,Machine Learning Engineer,MI,FT,FR,M,100,80000.0
2022.0,Data Engineer,MI,FT,ES,M,100,80000.0
2022.0,Data Scientist,MI,FT,GB,M,0,140000.0
2022.0,Data Engineer,MI,FT,GR,M,100,80000.0
2022.0,Data Scientist,SE,FT,US,M,0,80000.0
2022.0,Data Scientist,SE,FT,GB,M,0,80000.0
2022.0,Data Engineer,SE,FT,US,M,100,231250.0
2022.0,Data Engineer,SE,FT,US,M,100,231250.0
2022.0,Analytics Engineer,SE,FT,US,M,100,231250.0
2022.0,Data Analytics Manager,MI,FT,US,M,0,140000.0
2022.0,Data Science Manager,SE,FT,US,M,100,200000.0
2022.0,Data Engineer,MI,FT,GR,M,100,80000.0
2022.0,Data Engineer,SE,FT,US,M,100,165000.0
2022.0,Data Science Lead,SE,FT,US,S,50,165000.0
2022.0,Data Analyst,MI,FT,US,M,0,165000.0
2022.0,Data Engineer,SE,FT,US,M,0,110000.0
2022.0,Data Specialist,MI,FT,US,M,0,165000.0
2022.0,Data Engineer,SE,FT,US,M,0,110000.0
2022.0,Data Engineer,SE,FT,US,M,100,110000.0
2022.0,Data Analyst,SE,FT,US,M,100,110000.0
2022.0,Data Analyst,SE,FT,US,M,0,110000.0
2022.0,Data Engineer,SE,FT,US,M,100,110000.0
2022.0,Analytics Engineer,SE,FT,US,M,0,110000.0
2022.0,Data Analyst,MI,FT,US,M,0,165000.0
2022.0,Machine Learning Engineer,SE,FT,FR,M,100,110000.0
2022.0,Data Scientist,SE,FT,US,M,0,110000.0
2022.0,Data Specialist,SE,FT,US,M,0,110000.0
2022.0,Data Scientist,SE,FT,US,M,100,110000.0
2022.0,Machine Learning Scientist,MI,FT,US,M,0,165000.0
2022.0,Data Specialist,SE,FT,US,M,0,110000.0
2022.0,Data Scientist,MI,FT,US,M,0,110000.0
2022.0,Analytics Engineer,SE,FT,US,M,100,110000.0
2022.0,Data Scientist,MI,FT,US,M,100,127500.0
2022.0,Machine Learning Engineer,SE,FT,CA,M,0,110000.0
2022.0,Analytics Engineer,SE,FT,US,M,100,165000.0
2022.0,AI Scientist,MI,FT,IN,L,100,200000.0
2022.0,Data Engineer,EX,FT,US,M,100,200000.0
2022.0,Data Scientist,MI,FT,US,M,100,200000.0
2022.0,Head of Data,SE,FT,MY,M,100,200000.0
2022.0,Machine Learning Scientist,EN,FT,CA,S,50,80000.0
2022.0,Data Engineer,SE,FT,US,M,100,200000.0
2022.0,Analytics Engineer,MI,FT,US,M,0,200000.0
2022.0,Data Engineer,SE,FT,PR,M,100,200000.0
2022.0,Machine Learning Engineer,SE,FT,US,L,100,200000.0
2022.0,Analytics Engineer,EX,FT,US,M,100,200000.0
2022.0,AI Scientist,EX,FT,US,S,100,200000.0
2022.0,Machine Learning Scientist,EX,FT,US,S,100,200000.0
2022.0,Machine Learning Engineer,SE,FT,PR,M,100,200000.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,164996.0
2022.0,Data Architect,SE,FT,US,M,100,235000.0
2022.0,ML Engineer,SE,FT,US,M,100,235000.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,164996.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,164996.0
2022.0,Data Scientist,SE,FT,US,M,100,165000.0
2022.0,Data Scientist,SE,FT,US,L,100,165000.0
2022.0,Data Operations Analyst,SE,FT,US,M,100,81000.0
2022.0,Data Scientist,SE,FT,US,M,0,165000.0
2022.0,Data Engineer,SE,FT,US,M,100,200000.0
2022.0,Data Analyst,SE,FT,US,M,100,236600.0
2022.0,Data Scientist,SE,FT,US,L,100,236900.0
2022.0,Data Analyst,MI,FT,US,L,100,80000.0
2022.0,Data Scientist,EN,PT,DO,M,100,110000.0
2022.0,Data Scientist,MI,FT,NL,M,0,110000.0
2022.0,Data Scientist,SE,FT,US,M,0,140000.0
2022.0,Data Engineer,MI,FT,US,M,0,80000.0
2022.0,Data Scientist,SE,FT,US,M,0,140000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,AI Scientist,MI,FT,US,M,100,200000.0
2022.0,Data Analyst,SE,FT,US,M,100,140000.0
2022.0,Data Scientist,EN,FT,US,M,0,80000.0
2022.0,Data Analyst,SE,FT,US,M,0,80000.0
2022.0,Data Analyst,MI,FT,US,M,0,80000.0
2022.0,Data Scientist,EN,FT,US,L,100,80000.0
2022.0,Data Scientist,SE,FT,US,M,100,140000.0
2022.0,Research Scientist,MI,FT,DE,S,0,80000.0
2022.0,Data Engineer,SE,FT,US,M,100,80000.0
2022.0,Data Scientist,SE,FT,US,M,0,140000.0
2022.0,Data Engineer,MI,FT,US,M,100,80000.0
2022.0,Data Scientist,MI,FT,US,L,100,110000.0
2022.0,Lead Data Scientist,SE,FT,IE,L,100,164000.0
2022.0,Data Scientist,SE,FT,US,L,100,180000.0
2022.0,Data Engineer,SE,FT,US,M,100,200000.0
2022.0,BI Analyst,SE,FT,NG,S,100,200000.0
2022.0,Data Engineer,SE,FT,US,M,100,180000.0
2022.0,Machine Learning Manager,SE,FT,US,M,100,200000.0
2022.0,Data Scientist,SE,FT,US,M,100,200000.0
2022.0,Marketing Data Analyst,SE,FT,GB,S,100,200000.0
2022.0,Data Engineer,SE,FT,US,M,0,200000.0
2022.0,Data Engineer,SE,FT,US,M,0,200000.0
2022.0,AI Scientist,EN,FT,CA,L,50,200000.0
2022.0,Data Scientist,SE,FT,US,L,0,180000.0
2022.0,Data Engineer,EX,FT,US,M,0,200000.0
2022.0,Data Scientist,SE,FT,US,M,0,180000.0
2022.0,Data Engineer,SE,FT,US,M,100,236000.0
2022.0,Analytics Engineer,SE,FT,US,M,100,110000.0
2022.0,Machine Learning Engineer,SE,FT,FR,L,50,80000.0
2022.0,Data Scientist,SE,FT,US,M,100,180000.0
2022.0,Data Analyst,SE,FT,US,M,0,110000.0
2022.0,Machine Learning Developer,EN,FT,US,L,100,180000.0
2022.0,Machine Learning Engineer,SE,FT,US,M,100,180000.0
2022.0,Analytics Engineer,SE,FT,US,M,0,180000.0
2022.0,BI Developer,SE,FT,US,M,100,140000.0
2022.0,Data Analyst,SE,FT,US,M,0,70000.0
2022.0,Data Engineer,SE,FT,US,M,100,180000.0
2022.0,Data Engineer,SE,FT,US,M,0,250000.0
2022.0,Director of Data Science,EX,FT,CA,L,50,250000.0
2022.0,Data Engineer,EN,FT,US,M,0,160000.0
2022.0,Cloud Database Engineer,SE,FT,US,M,100,160000.0
2022.0,Data Engineer,MI,FT,US,M,100,160000.0
2022.0,Data Engineer,EN,FT,US,M,0,160000.0
2022.0,Data Architect,SE,FT,US,M,0,250000.0
2022.0,Research Engineer,SE,FT,US,M,0,249500.0
2022.0,Data Scientist,SE,FT,US,M,0,249500.0
2022.0,Research Scientist,SE,FT,US,M,0,249500.0
2022.0,Data Engineer,SE,FT,US,M,0,160000.0
2022.0,Data Science Manager,SE,FT,US,M,0,249260.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,248700.0
2022.0,Machine Learning Software Engineer,SE,FT,CA,M,100,248400.0
2022.0,Data Engineer,EN,FT,US,M,0,160000.0
2022.0,Data Analyst,MI,FT,US,M,100,112000.0
2022.0,Data Engineer,SE,FT,US,M,0,250000.0
2022.0,Data Engineer,SE,FT,US,M,0,250000.0
2022.0,Data Scientist,MI,FT,DE,S,100,72000.0
2022.0,Data Engineer,SE,FT,US,M,100,194000.0
2022.0,Data Engineer,SE,FT,US,M,100,250000.0
2022.0,Research Engineer,SE,FT,US,M,0,250000.0
2022.0,ETL Developer,SE,FT,US,M,100,250000.0
2022.0,ETL Developer,SE,FT,US,M,100,250000.0
2022.0,Machine Learning Engineer,SE,FT,US,M,100,160000.0
2022.0,Data Engineer,SE,FT,US,M,100,250000.0
2022.0,Analytics Engineer,SE,FT,US,M,0,250000.0
2022.0,Analytics Engineer,SE,FT,US,M,0,250000.0
2022.0,Data Analytics Manager,SE,FT,US,M,100,145000.0
2022.0,Data Engineer,SE,FT,US,M,0,250000.0
2022.0,ETL Developer,SE,FT,US,M,0,250000.0
2022.0,Data Architect,SE,FT,US,M,0,250000.0
2022.0,Data Engineer,SE,FT,US,M,100,250000.0
2022.0,Data Engineer,SE,FT,US,M,100,194000.0
2022.0,Data Analyst,SE,FT,US,M,100,69000.0
2022.0,Data Scientist,EN,FT,US,M,0,73000.0
2022.0,Machine Learning Engineer,SE,FT,US,L,100,195400.0
2022.0,Data Architect,SE,FT,US,L,100,195400.0
2022.0,ML Engineer,SE,FT,US,L,100,195400.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Analyst,MI,FT,US,M,0,160000.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Architect,SE,FT,US,L,100,195400.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Engineer,EN,FT,US,M,0,160000.0
2022.0,Data Engineer,MI,FT,GB,M,0,74000.0
2022.0,Applied Scientist,SE,FT,US,M,100,142000.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Engineer,SE,FT,US,M,100,195000.0
2022.0,Data Analyst,SE,FT,US,M,0,110600.0
2022.0,Data Engineer,SE,FT,US,M,0,247500.0
2022.0,Data Analyst,SE,FT,US,M,100,110925.0
2022.0,Data Analyst,SE,FT,US,M,100,110925.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2022.0,Data Engineer,MI,FT,US,M,100,160000.0
2022.0,Data Analyst,MI,FT,US,M,0,160000.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2022.0,Data Engineer,SE,FT,US,M,100,142127.0
2022.0,Applied Machine Learning Scientist,SE,FT,FR,L,100,73400.0
2022.0,Data Science Manager,SE,FT,US,M,0,247500.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2022.0,Data Scientist,SE,FT,US,M,0,247500.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,142200.0
2022.0,Machine Learning Scientist,SE,FT,US,M,0,193900.0
2022.0,Machine Learning Engineer,SE,FT,US,M,0,193900.0
2022.0,Machine Learning Engineer,MI,FT,US,M,0,193900.0
2022.0,ETL Developer,SE,FT,US,M,100,124270.0
2022.0,Data Architect,SE,FT,CA,M,100,192400.0
2022.0,Data Analyst,SE,FT,US,M,100,192500.0
2022.0,Data Engineer,SE,FT,US,M,100,144000.0
2022.0,Data Engineer,SE,FT,US,M,100,144000.0
2022.0,Data Engineer,SE,FT,US,M,100,144000.0
2022.0,Data Scientist,EN,FT,US,M,0,124234.0
2022.0,Data Scientist,SE,FT,US,L,0,144000.0
2022.0,Data Scientist,SE,FT,US,M,0,144000.0
2022.0,Data Scientist,SE,FT,US,M,100,144000.0
2022.0,Data Scientist,SE,FT,US,L,0,144000.0
2022.0,Data Analyst,SE,FT,US,M,100,144000.0
2022.0,Machine Learning Scientist,SE,FT,US,M,0,144000.0
2022.0,Data Scientist,SE,FT,US,M,100,144000.0
2022.0,Deep Learning Engineer,MI,FT,GB,M,100,70000.0
2022.0,Research Scientist,SE,FT,US,L,50,144000.0
2022.0,Data Analyst,MI,FT,US,M,0,144100.0
2022.0,Data Analyst,SE,FT,US,M,100,124190.0
2022.0,Data Scientist,SE,FT,US,M,0,70000.0
2022.0,Data Specialist,SE,FT,US,M,0,70000.0
2022.0,Data Engineer,SE,FT,US,M,0,70000.0
2022.0,Data Specialist,SE,FT,US,M,0,70000.0
2022.0,Data Engineer,SE,FT,ES,M,0,70000.0
2022.0,Data Engineer,MI,FT,US,M,0,70000.0
2022.0,Data Analyst,SE,FT,US,M,0,144100.0
2022.0,Data Engineer,SE,FT,US,M,100,145000.0
2022.0,Data Architect,SE,FT,US,M,100,144854.0
2022.0,Data Architect,SE,FT,US,M,100,113900.0
2022.0,Data Architect,SE,FT,US,M,100,113900.0
2022.0,Machine Learning Engineer,SE,FT,FR,M,100,70000.0
2022.0,Data Scientist,MI,FT,DE,M,100,70000.0
2022.0,Data Scientist,MI,FT,US,M,100,144200.0
2022.0,Data Architect,SE,FT,US,M,100,144854.0
2022.0,Data Operations Engineer,SE,FT,US,M,0,70000.0
2022.0,Data Engineer,SE,FT,PT,M,0,70000.0
2022.0,Computer Vision Engineer,EN,FT,US,M,0,125000.0
2022.0,Data Science Manager,SE,FT,AU,L,100,193000.0
2022.0,Data Engineer,SE,FT,ES,M,100,193000.0
2022.0,Data Analytics Consultant,MI,FT,US,L,100,113000.0
2022.0,Data Engineer,SE,FT,US,L,0,113000.0
2022.0,Data Analyst,SE,FT,US,M,0,112900.0
2022.0,Data Analyst,SE,FT,US,M,100,112900.0
2022.0,Data Analyst,MI,FT,US,L,0,113000.0
2022.0,Data Analyst,SE,FT,US,M,100,112900.0
2022.0,Data Analyst,SE,FT,US,M,100,112900.0
2022.0,Applied Scientist,SE,FT,US,M,100,142800.0
2022.0,Machine Learning Scientist,MI,FT,US,L,100,112300.0
2022.0,Data Engineer,SE,FT,US,M,0,70500.0
2022.0,Data Engineer,SE,FT,US,M,100,193750.0
2022.0,Analytics Engineer,SE,FT,US,M,100,193750.0
2022.0,Data Analyst,SE,FT,US,M,100,112900.0
2022.0,Data Analyst,SE,FT,US,M,100,113000.0
2022.0,Manager Data Management,SE,FT,US,L,100,125000.0
2022.0,AI Scientist,SE,FT,CO,L,100,125000.0
2022.0,Data Engineer,SE,FT,US,M,100,125000.0
2022.0,Data Scientist,MI,FT,NL,L,50,70000.0
2022.0,Data Engineer,MI,FT,GR,M,100,70000.0
2022.0,Data Engineer,MI,FT,GB,M,100,70000.0
2022.0,Data Engineer,MI,FT,ES,M,100,70000.0
2022.0,Analytics Engineer,SE,FT,US,M,100,125000.0
2022.0,Data Scientist,SE,FT,US,M,0,125000.0
2022.0,Data Specialist,SE,FT,US,M,100,70000.0
2022.0,Data Architect,SE,FT,US,M,100,192564.0
2022.0,Data Architect,SE,FT,US,M,100,192564.0
2022.0,Data Analyst,SE,FT,GB,M,0,70000.0
2022.0,Data Engineer,MI,FT,ES,M,100,70000.0
2022.0,Data Engineer,MI,FT,GB,M,100,70000.0
2022.0,Data Scientist,MI,FT,GB,M,0,70000.0
2022.0,Machine Learning Engineer,SE,FT,US,M,100,192600.0
2022.0,Applied Scientist,SE,FT,US,M,100,141525.0
2022.0,Data Scientist,SE,FT,US,M,100,141525.0
2022.0,Data Scientist,SE,FT,US,M,100,141525.0
2022.0,Data Scientist,SE,FT,US,M,100,141525.0
2022.0,Data Engineer,SE,FT,US,M,0,197000.0
2022.0,Data Engineer,SE,FT,US,M,0,197000.0
2022.0,Data Science Manager,SE,FT,US,L,100,140100.0
2022.0,Data Analyst,SE,FT,US,M,100,126500.0
2022.0,Data Analyst,MI,FT,US,M,0,126500.0
2022.0,Data Scientist,SE,FT,US,M,100,126500.0
2022.0,Data Science Manager,MI,FT,US,M,100,241000.0
2022.0,Data Engineer,SE,FT,US,M,100,197430.0
2022.0,NLP Engineer,MI,FT,PL,S,100,198000.0
2022.0,BI Analyst,EN,FT,US,L,50,76000.0
2022.0,Data Analyst,SE,FT,US,M,0,127000.0
2022.0,Data Analyst,SE,FT,US,M,100,127000.0
2022.0,BI Data Analyst,MI,FT,AU,M,100,77000.0
2022.0,Data Scientist,SE,FT,US,M,100,127000.0
2022.0,Data Engineer,MI,FT,LT,M,0,75360.0
2022.0,Data Analyst,SE,FT,US,M,100,127000.0
2022.0,Data Engineer,EX,FT,US,M,100,242000.0
2022.0,Data Engineer,SE,FT,US,M,100,126000.0
2022.0,Data Engineer,SE,FT,US,M,100,243900.0
2022.0,Data Scientist,SE,FT,US,M,0,140700.0
2022.0,Data Analyst,EN,PT,CN,S,50,125404.0
2022.0,Data Scientist,SE,FT,US,L,0,140400.0
2022.0,Data Science Manager,SE,FT,US,M,100,243225.0
2022.0,Data Scientist,SE,FT,US,L,0,140400.0
2022.0,Data Engineer,SE,FT,US,M,100,162000.0
